GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,FLAG_1,FLAG_2,PRGMS,CONG_DIST,REGION
020753,PULASKI TECHNICAL COLLEGE,,3000 W SCENIC DR,NORTH LITTLE ROCK,AR,72118,1 yr/Pub,94,         2,        25,  14.6,*,93,         3,        25,  19.0,*,92,         7,        32,  21.9,,,,F,02,06
001107,SOUTHERN ARKANSAS UNIVERSITY,,HWY 19 N,MAGNOLIA,AR,71753,5 yr/Pub,94,        49,       337,  14.5,,93,        46,       316,  14.6,,92,        27,       206,  13.1,,,,F,04,06
020522,BLACK RIVER TECHL COLG,,POB 468,POCAHONTAS,AR,72455,1 yr/Pub,94,         5,        35,  14.3,,93,         8,        46,  17.4,,92,         4,        35,  11.4,,,,F,01,06
001098,HENDERSON STATE UNIVERSITY,,1100 HENDERSON STREET,ARKADELPHIA,AR,71923,5 yr/Pub,94,        85,       604,  14.1,,93,        49,       570,   8.6,,92,        57,       421,  13.5,,,,F,04,06
030071,HOT SPRINGS BEAUTY COLLEGE,,634 MALVERN AVE,HOT SPRINGS,AR,71901,600 hr/Prop,94,         1,        23,  13.9,*,93,         8,        33,  24.2,,92,         2,        23,   8.7,,,,F,04,06
001095,CROWLEY'S RIDGE COLLEGE,,100 COLLEGE DRIVE,PARAGOULD,AR,72450,2 yr/Priv,94,         5,        37,  13.5,,93,         5,        59,   8.5,,92,         8,        83,   9.6,,,,F,01,06
012261,NORTH ARKANSAS CMNTY TECHL COLG,,PIONEER RIDGE,HARRISON,AR,72601,2 yr/Pub,94,        24,       181,  13.3,,93,        21,       233,   9.0,,92,        25,       246,  10.2,,,,F,03,06
023417,LEON'S HAIR TRAINING ACADEMY,,109 WEST EMMA STREET,SPRINGDALE,AR,72764,1 yr/Prop,94,         0,         3,  13.3,*,93,         1,         7,  16.7,*,92,         1,         5,  15.8,*,,,F,03,06
020735,GATEWAY TECHNICAL COLLEGE,,"PO BOX 3350, 2005 WHITE DR",BATESVILLE,AR,72503,1 yr/Pub,94,         5,        39,  12.8,,93,         3,        18,  10.3,*,92,         0,        27,   8.7,*,,,F,01,06
005707,PINES TECHL COLG,,2220 W 18TH ST,PINE BLUFF,AR,71603,1 yr/Pub,94,         5,        28,  12.5,*,93,         2,        23,   7.3,*,92,         1,        13,  11.6,*,,,F,04,06
001094,UNIVERSITY OF THE OZARKS,,415 NORTH COLLEGE AVENUE,CLARKSVILLE,AR,72830,4 yr/Priv,94,        15,       121,  12.4,,93,        14,       111,  12.6,,92,        11,       112,   9.8,,,,F,03,06
012105,GARLAND COUNTY COMMUNITY COLLEGE,,1 COLLEGE DR MID AMERICA PK,HOT SPRINGS NATL,AR,71913,2 yr/Pub,94,        22,       186,  11.8,,93,        45,       229,  19.7,,92,        16,       176,   9.1,,,,F,04,06
022209,COSSATOT TECHL COLG,,POB 746,DE QUEEN,AR,71832,1 yr/Pub,94,         1,         4,  11.5,*,93,         2,         6,  10.0,*,92,         0,        16,  14.0,*,,,F,03,06
001106,WILLIAMS BAPTIST COLLEGE,,"FULLBRIGHT AVE, PO BOX 3661",WALNUT RIDGE,AR,72476,4 yr/Priv,94,        17,       148,  11.5,,93,        14,       125,  11.2,,92,        10,       125,   8.0,,,,B,01,06
001090,ARKANSAS STATE UNIVERSITY,,POST OFFICE DRAWER 2100,STATE UNIVERSITY,AR,72467,5 yr/Pub,94,       164,      1452,  11.3,,93,       211,      1822,  11.6,,92,       151,      1780,   8.5,,,,F,01,06
001104,PHILLIPS COUNTY CMNTY COLG,,POB 785,HELENA,AR,72342,2 yr/Pub,94,        11,        99,  11.1,,93,        19,       134,  14.2,,92,        34,       155,  21.9,,,,F,01,06
001089,ARKANSAS TECHNICAL UNIVERSITY,,**,RUSSELLVILLE,AR,72801,5 yr/Pub,94,        74,       673,  11.0,,93,        38,       533,   7.1,,92,        34,       420,   8.1,,,,F,03,06
020737,NORTHWEST TECHL INST,,HWY 265 & FORD AVE PO DRAWER A,SPRINGDALE,AR,72764,1 yr/Pub,94,         0,        11,  10.9,*,93,         5,        20,  18.8,*,92,         2,        33,   6.1,,,,F,03,06
021600,PROFESSIONAL BEAUTY COLLEGE,,181 HWY 81 S,MONTICELLO,AR,71655,1 yr/Prop,94,         0,         1,   9.5,*,93,         1,         3,   6.4,*,92,         1,        17,   5.9,*,,,F,04,06
025385,ARTHUR'S BEAUTY COLLEGE,,2600 JOHN HARDEN DR,JACKSONVILLE,AR,72076,1 yr/Prop,94,         2,        18,   9.4,*,93,         0,        11,  17.2,*,92,         3,        24,  23.2,*,,,F,02,06
001085,UNIVERSITY OF ARKANSAS AT MONTICELL,O,TOWER DRIVER,MONTICELLO,AR,71655,4 yr/Pub,94,        40,       438,   9.1,,93,        44,       431,  10.2,,92,        27,       351,   7.7,,,,F,04,06
001092,UNIVERSITY OF CENTRAL ARKANSAS,,201 DONAGHEY STREET,CONWAY,AR,72032,5 yr/Pub,94,        97,      1109,   8.7,,93,       102,      1042,   9.8,,92,        86,       933,   9.2,,,,B,02,06
025696,SEARCY BEAUTY COLLEGE,,1004 S MAIN,SEARCY,AR,72143,1 yr/Prop,94,         2,        26,   8.7,*,93,         2,        13,   6.5,*,92,         2,        30,   6.7,,,,F,02,06
001101,UNIV OF ARKANSAS LITTLE ROCK,,33RD & UNIV AVE,LITTLE ROCK,AR,72204,5 yr/Pub,94,       132,      1557,   8.5,,93,        76,      1186,   6.4,,92,        79,      1128,   7.0,,,,F,02,06
007043,DELTA TECHL INST,,POB 280 HWY 63 W,MARKED TREE,AR,72365,1 yr/Pub,94,         2,        19,   8.3,*,93,         1,        23,  10.6,*,92,         3,        30,  10.0,,,,F,01,06
007921,FAYETTEVILLE BEAUTY COLG,,1200 N COLG AVE,FAYETTEVILLE,AR,72701,600 hr/Prop,94,         0,         6,   7.4,*,93,         1,         6,  20.5,*,92,         1,        15,  21.7,*,,,F,03,06
001102,OUACHITA BAPTIST UNIVERSITY,,OBU BOX 756,ARKADELPHIA,AR,71923,5 yr/Priv,94,        12,       168,   7.1,,93,         9,       145,   6.2,,92,         7,       174,   4.0,,,,F,04,06
005249,ARKANSAS VALLEY TECHL INST,,POB 506 HWY 23 N,OZARK,AR,72949,1 yr/Pub,94,         2,        30,   6.7,,93,         4,        37,  10.8,,92,         4,        40,  10.0,,,,F,03,06
001108,UNIV OF ARKANSAS,,,FAYETTEVILLE,AR,72701,5 yr/Pub,94,        96,      1439,   6.7,,93,       110,      1619,   6.8,,92,        95,      1745,   5.4,,,,F,03,06
023308,JEFFERSON REGIONAL MEDICAL CTR SCH,OF NURSING,1515 W 42ND AVE,PINE BLUFF,AR,71603,1 yr/Priv,94,         1,        22,   5.4,*,93,         2,        16,   6.8,*,92,         0,        18,   5.0,*,,,F,04,06
021388,GREAT RIVERS VOCNL TECHL SCHL,,POB 747 HWY 1,MCGEHEE,AR,71654,1 yr/Pub,94,         0,         9,   5.0,*,93,         0,         2,  13.3,*,92,         1,         9,  18.2,*,,,F,04,06
001100,JOHN BROWN UNIV,,,SILOAM SPRINGS,AR,72761,4 yr/Priv,94,         7,       155,   4.5,,93,         3,       133,   2.3,,92,         4,        97,   4.1,,,,F,03,06
022874,MARSHA KAY BEAUTY COLG,,HWY 201 N BOX 408,MOUNTAIN HOME,AR,72653,1 yr/Prop,94,         0,         6,   4.2,*,93,         0,         7,   6.3,*,92,         1,        11,   7.5,*,,,F,03,06
001088,LYON COLLEGE,,"2300 HIGHLAND DR, PO BOX 2317",BATESVILLE,AR,72501,5 yr/Priv,94,         7,       176,   4.0,,93,        11,       145,   7.6,,92,        13,       171,   7.6,,,,F,01,06
001097,HARDING UNIVERSITY,,**,SEARCY,AR,72143,5 yr/Priv,94,        32,       829,   3.9,,93,        38,       824,   4.6,,92,        42,       842,   5.0,,,,F,02,06
001110,WESTARK COMMUNITY COLLEGE,,PO BOX 3649,FORT SMITH,AR,72913,2 yr/Pub,94,         4,       114,   3.5,,93,         7,       121,   5.8,,92,        11,       125,   8.8,,,,F,03,06
030633,NORTHWEST ARKANSAS CMNTY COLG,,212 S 3RD ST,ROGERS,AR,72756,2 yr/Pub,94,         1,        36,   2.8,,93,         0,         5,   0.0,,92,         0,         1,   0.0,,,,F,03,06
001109,UNIV OF ARKANSAS FOR MEDICAL SCIENC,ES,4301 W MARKHAM,LITTLE ROCK,AR,72205,5 yr/Pub,94,        12,       503,   2.4,,93,         6,       511,   1.2,,92,         6,       426,   1.4,,,,F,02,06
001099,HENDRIX COLG,,,CONWAY,AR,72032,4 yr/Priv,94,         2,       138,   1.4,,93,         8,       157,   5.1,,92,         4,       154,   2.6,,,,F,02,06
025596,BIZZELL'S BEAUTY SCHOOL,,200 NORTH MOOSE,MORRILTON,AR,72110,1 yr/Prop,94,         0,         0,   0.0,*,93,         0,         1,   0.0,*,92,         0,         7,   0.0,*,,,F,02,06
030076,BIZZELL'S BEAUTY SCHOOL,,1007 - OAK,CONWAY,AR,72032,600 hr/Prop,94,         0,         0,   0.0,*,93,         0,         1,   0.0,*,92,         0,         3,   0.0,,,,F,02,06
023439,HARRISON SCHL OF COSMETOLOGY,,1301 N MAIN,HARRISON,AR,72601,1 yr/Prop,94,         0,         1,   0.0,*,93,         0,         3,  15.8,*,92,         0,         2,  31.3,*,C,,,03,06
010010,AMERICAN SAMOA COMMUNITY COLLEGE,,PO BOX 2609,PAGO PAGO,AS,96799,2 yr/Pub,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,,,F,98,09
010194,CLASSIC BEAUTY COLLEGES,,7156 E THOMAS RD,SCOTTSDALE,AZ,85251,1 yr/Prop,94,         7,         8,  33.9,*,93,         8,        27,  27.6,*,92,         4,        21,  28.9,*,C,,,01,09
012184,INTERNATIONAL ACADEMY OF HAIR DESIG,N,4415 N RURAL RD,TEMPE,AZ,85282,1 yr/Prop,94,        15,        46,  32.6,,93,        15,        71,  21.1,,92,        11,        69,  15.9,,,,B,01,09
008924,CLASSIC BEAUTY COLLEGES,,42 N STAPLEY DR,MESA,AZ,85203,1 yr/Prop,94,        16,        50,  32.0,,93,        14,        61,  23.0,,92,        14,        52,  26.9,,,,F,01,09
021733,DEVOE COLLEGE OF BEAUTY,,750 BARTOW DR,SIERRA VISTA,AZ,85635,600 hr/Prop,94,        10,        32,  31.3,,93,         6,        40,  15.0,,92,        12,        53,  22.6,,,,B,05,09
010847,ARIZONA AUTOMOTIVE INSTITUTE,,6829 NORTH 46TH AVENUE,GLENDALE,AZ,85301,1 yr/Prop,94,       160,       547,  29.3,,93,       177,       649,  27.3,,92,        59,       610,   9.7,,,,B,02,09
030510,ARIZONA COMPUTER INSTITUTE,,200 W 24TH ST,YUMA,AZ,85364,600 hr/Prop,94,        34,       119,  28.6,,93,        33,       232,  14.2,,92,        89,       375,  23.7,,,,F,02,09
010858,EARL'S ACADEMY OF BEAUTY,,2111 S ALMA SCHOOL RD #21,MESA,AZ,85210,1 yr/Prop,94,        12,        45,  26.7,,93,         7,        40,  17.5,,92,         0,        30,   0.0,,,,B,01,09
011864,MOHAVE CMNTY COLG,,1971 JAGERSON AVE,KINGMAN,AZ,86401,2 yr/Pub,94,        36,       140,  25.7,,93,        31,       119,  26.1,,92,         6,        70,   8.6,,,,F,03,09
025590,CAD INSTITUTE,,"4100 E BROADWAY, STE 150",PHOENIX,AZ,85040,2 yr/Prop,94,        45,       179,  25.1,,93,        39,       129,  30.2,,92,        36,       210,  17.1,,,,B,02,09
020712,LONG MEDICAL INSTITUTE,,4126 N BLACK CANYON HWY,PHOENIX,AZ,85017,1 yr/Prop,94,       101,       415,  24.3,,93,        64,       328,  19.5,,92,        95,       382,  24.9,,,,B,04,09
023178,AMERICAN INSTITUTE OF TECHNOLOGY,,440 S 54TH AVENUE,PHOENIX,AZ,85043,600 hr/Prop,94,        93,       388,  24.0,,93,       107,       481,  22.2,,92,        86,       299,  28.8,,,,F,02,09
022188,ARIZONA INSTITUTE OF BUSINESS AND T,ECHNOLOGY,6049 N 43RD AVE,PHOENIX,AZ,85019,2 yr/Priv,94,       211,       894,  23.6,,93,       236,       853,  27.7,,92,       218,       898,  24.3,,,,B,04,09
009451,CHAPARRAL COLLEGE,,"4585 E SPEEDWAY BLVD, #204",TUCSON,AZ,85712,2 yr/Prop,94,        90,       394,  22.8,,93,       111,       462,  24.0,,92,       109,       560,  19.5,,,,B,05,09
007283,CENTRAL ARIZONA COLLEGE,,WOODRUFF AT OVERFIELD RD,COOLIDGE,AZ,85228,2 yr/Pub,94,        22,        98,  22.4,,93,        23,       133,  17.3,,92,        26,       151,  17.2,,,,B,06,09
025215,LAMSON JUNIOR COLLEGE,,"1980 W MAIN, STE 250",MESA,AZ,85201,1 yr/Prop,94,        45,       223,  20.2,,93,        87,       358,  24.3,,92,        41,       182,  22.5,,,,F,01,09
025017,CHARLES OF ITALY BEAUTY COLLEGE,,"2350 MIRACLE MILE RD, STE 354",BULLHEAD CITY,AZ,86442,1 yr/Prop,94,         6,        29,  19.7,*,93,         7,        40,  17.5,,92,        10,        48,  20.8,,,,B,03,09
012343,PHOENIX ACADEMY OF BEAUTY CULTURE,,10820 N 43RD AVE,GLENDALE,AZ,85304,600 hr/Prop,94,         7,        36,  19.4,,93,        13,        87,  14.9,,92,        21,        87,  24.1,,,,F,03,09
026238,PHOENIX THERAPEUTIC MASSAGE COLLEGE,,"2720 E THOMAS RD, STE 140/160",PHOENIX,AZ,85016,600 hr/Prop,94,        19,        98,  19.4,,93,         8,        91,   8.8,,92,         3,        87,   3.4,,,,F,01,09
021749,AL COLLINS GRAPHIC DESIGN SCHOOL,,1140 S PRIEST DRIVE,TEMPE,AZ,85281,4 yr/Prop,94,        66,       342,  19.3,,93,       132,       464,  28.4,,92,       111,       556,  20.0,,,,B,01,09
009452,INTERSTATE CAREER COLLEGE,,"6367 E TANQUE VERDE, STE 100",TUCSON,AZ,85715,1 yr/Prop,94,        16,        83,  19.3,,93,        25,        76,  32.9,,92,        31,       146,  21.2,,,,B,05,09
011570,AZTECH COLLEGE,,"941 S DOBSON RD, STE 120",MESA,AZ,85202,600 hr/Prop,94,        20,       105,  19.0,,93,        15,        94,  16.0,,92,        34,       121,  28.1,,,,B,01,09
011808,COLLEGE OF BEAUTY ARTS & SCIENCES,,1790 E SANTA FE,FLAGSTAFF,AZ,86001,600 hr/Prop,94,         8,        42,  19.0,,93,        10,        60,  16.7,,92,         4,        75,   5.3,,,,B,03,09
001078,PHOENIX COLLEGE,,1202 W THOMAS RD,PHOENIX,AZ,85013,2 yr/Pub,94,        89,       472,  18.9,,93,        61,       438,  13.9,,92,        72,       415,  17.3,,,,F,04,09
023611,ITT TECHNICAL INSTITUTE,,1840 E BENSON HWY,TUCSON,AZ,85714,2 yr/Prop,94,        87,       462,  18.8,,93,        61,       438,  13.9,,92,        99,       651,  15.2,,,,F,02,09
022950,ACADEMY OF BUSINESS COLLEGE,,3320 W CHERYL DR STE 115,PHOENIX,AZ,85051,2 yr/Prop,94,        30,       165,  18.2,,93,        34,       196,  17.3,,92,        47,       254,  18.5,,,,B,04,09
011689,REFRIGERATION SCHOOL (THE),,4210 E WASHINGTON ST,PHOENIX,AZ,85034,1 yr/Prop,94,        43,       252,  17.1,,93,        71,       385,  18.4,,92,       146,       563,  25.9,,,,B,02,09
008322,DEVRY INSTITUTE OF TECHNOLOGY,,2149 W DUNLAP AVE,PHOENIX,AZ,85021,4 yr/Prop,94,       251,      1497,  16.8,,93,       210,      1510,  13.9,,92,       224,      1704,  13.1,,,,F,04,09
004467,TUCSON COLLEGE,,7302-10 E 22ND ST,TUCSON,AZ,85710,1 yr/Prop,94,        55,       330,  16.7,,93,        70,       351,  19.9,,92,        79,       385,  20.5,,,,B,05,09
020652,ITT TECHNICAL INSTITUTE,,4837 E MCDOWELL RD,PHOENIX,AZ,85008,2 yr/Prop,94,        46,       286,  16.1,,93,        71,       351,  20.2,,92,        76,       508,  15.0,,,,F,01,09
012937,ALLURE CAREER COLLEGE OF BEAUTY,,7730 E MCDOWELL,SCOTTSDALE,AZ,85257,1 yr/Prop,94,         8,        50,  16.0,,93,         7,        65,  10.8,,92,        16,        82,  19.5,,,,B,01,09
001071,ARIZONA WESTERN COLLEGE,,PO BOX 929,YUMA,AZ,85364,2 yr/Pub,94,        23,       146,  15.8,,93,        20,       111,  18.0,,92,        28,       123,  22.8,,,,F,02,09
026236,PARADISE VALLEY COMMUNITY COLLEGE,,18401 N 32ND ST,PHOENIX,AZ,85032,2 yr/Pub,94,        13,        83,  15.7,,93,         9,        81,  11.1,,92,        13,        72,  18.1,,,,B,04,09
021005,CLINTON TECHNICAL INSTITUTE,,2844 W DEER VALLEY RD,PHOENIX,AZ,85027,2 yr/Prop,94,       175,      1136,  15.4,,93,       181,      1116,  16.2,,92,       210,      1185,  17.7,,,,B,04,09
007266,PIMA COMMUNITY COLLEGE,,2202 W ANKLAM RD,TUCSON,AZ,85709,2 yr/Pub,94,       171,      1108,  15.4,,93,       156,       911,  17.1,,92,       144,       907,  15.9,,,,B,05,09
021006,APOLLO COLLEGE,,8503 N 27TH AVE,PHOENIX,AZ,85021,1 yr/Prop,94,       177,      1160,  15.3,,93,       250,      1210,  20.7,,92,       493,      1921,  25.7,,C,,,04,09
021775,RIO SALADO COMMUNITY COLLEGE,,640 N 1ST AVE,PHOENIX,AZ,85003,2 yr/Pub,94,         8,        53,  15.1,,93,         2,        41,   4.9,,92,         6,        73,   8.2,,,,F,02,09
022805,CHARLES OF ITALY BEAUTY COLLEGE,,1987 MCCULLOCK BLVD,LAKE HAVASU CITY,AZ,86403,600 hr/Prop,94,         6,        21,  15.0,*,93,         2,        29,  12.2,*,92,         4,        30,  13.3,,,,B,03,09
008304,SCOTTSDALE COMMUNITY COLLEGE,,9000 E CHAPARRAL RD,SCOTTSDALE,AZ,85256,2 yr/Pub,94,        50,       335,  14.9,,93,        35,       317,  11.0,,92,        46,       322,  14.3,,,,B,06,09
008221,UNIVERSAL TECHNICAL INSTITUTE,,3121 W WELDON AVE,PHOENIX,AZ,85017,1 yr/Prop,94,       319,      2138,  14.9,,93,       254,      2219,  11.4,,92,       264,      2346,  11.3,,,,F,04,09
022804,AMERICAN INSTITUTE,,"3443 N CENTRAL, STE 1800",PHOENIX,AZ,85012,1 yr/Prop,94,        52,       355,  14.6,,93,        49,       324,  15.1,,92,        72,       423,  17.0,,,,F,01,09
001072,COCHISE COLG,,,DOUGLAS,AZ,85607,2 yr/Pub,94,        44,       310,  14.2,,93,        45,       384,  11.7,,92,        37,       382,   9.7,,,,F,05,09
025619,CARLOS VALENZUELA ACADEMY,,"7201 E CAMELBACK RD, STE 100",SCOTTSDALE,AZ,85251,1 yr/Prop,94,         4,        17,  13.8,*,93,         0,        10,   0.0,,92,         0,         2,   0.0,,,,B,01,09
008864,ARIZONA ACADEMY OF BEAUTY,,6015 E BROADWAY,TUCSON,AZ,85711,1 yr/Prop,94,         7,        51,  13.7,,93,        11,        66,  16.7,,92,         9,        55,  16.4,,,,B,05,09
001079,YAVAPAI COLG,,1100 E SHELDON ST,PRESCOTT,AZ,86301,2 yr/Pub,94,        20,       147,  13.6,,93,        27,       147,  18.4,,92,        28,       169,  16.6,,,,F,03,09
021138,ROBERTO-VENN SCHOOL OF LUTHIERY,,4011 S 16TH ST,PHOENIX,AZ,85040,1 yr/Prop,94,         4,        23,  13.2,*,93,         4,        31,  12.9,,92,         2,        22,  19.0,*,,,F,02,09
030047,MUNDUS INSTITUTE,,"4745 N 7TH ST, STE 425",PHOENIX,AZ,85014,600 hr/Prop,94,        15,       116,  12.9,,93,        29,       112,  25.9,,92,        46,       195,  23.6,,,,B,01,09
001077,MESA COMMUNITY COLLEGE,,1833 W SOUTHERN AVE,MESA,AZ,85202,2 yr/Pub,94,        88,       702,  12.5,,93,        35,       538,   6.5,,92,        52,       596,   8.7,,,,B,01,09
021999,AMERICAN INDIAN BIBLE COLLEGE,,10020 N 15TH AVE,PHOENIX,AZ,85021,4 yr/Priv,94,         0,         9,  11.8,*,93,         1,         4,  16.7,*,92,         1,         4,  15.4,*,,,F,04,09
008865,ALLURE CAREER COLLEGE OF BEAUTY,,3210 E SPEEDWAY BLVD,TUCSON,AZ,85716,1 yr/Prop,94,         5,        44,  11.4,,93,         6,        49,  12.2,,92,         9,        69,  13.0,,,,B,05,09
001076,GLENDALE COMMUNITY COLLEGE,,6000 WEST OLIVE AVENUE,GLENDALE,AZ,85302,2 yr/Pub,94,        81,       745,  10.9,,93,        79,       669,  11.8,,92,        74,       606,  12.2,,,,F,04,09
008303,GATEWAY COMMUNITY COLLEGE,,108 N 40TH ST,PHOENIX,AZ,85034,2 yr/Pub,94,         8,        84,   9.5,,93,        13,        71,  18.3,,92,        17,        85,  20.0,,,,B,02,09
021466,SOUTH MOUNTAIN COMMUNITY COLLEGE,,7050 S 24TH ST,PHOENIX,AZ,85040,2 yr/Pub,94,         5,        54,   9.3,,93,        17,        62,  27.4,,92,        20,        93,  21.5,,C,,,02,09
030344,CONSERVATORY OF RECORDING ARTS & SC,IENCES,2300 E BROADWAY ROAD,TEMPE,AZ,85282,600 hr/Prop,94,         4,        44,   9.1,,93,         1,         3,  28.6,*,92,         1,         4,  25.0,,,,B,01,09
001073,EASTERN ARIZONA COLG,,626 CHURCH ST,THATCHER,AZ,85552,2 yr/Pub,94,         1,         6,   8.8,*,93,         1,        10,   8.6,*,92,         1,        18,  13.5,*,C,,,05,09
011802,"ARIZONA ACADEMY OF BEAUTY, NORTH",,4046 N ORACLE RD,TUCSON,AZ,85705,1 yr/Prop,94,         5,        57,   8.8,,93,        13,        83,  15.7,,92,        16,        45,  35.6,,,,B,05,09
021813,ARIZONA PARALEGAL TRAINING PROGRAM,,"111 W MONROE, STE 800",PHOENIX,AZ,85003,1 yr/Prop,94,         1,        16,   8.6,*,93,         2,        15,   9.0,*,92,         2,        27,   8.9,*,,,F,02,09
022631,HIGH-TECH INSTITUTE,,1515 E INDIAN SCHOOL RD,PHOENIX,AZ,85014,600 hr/Prop,94,       109,      1337,   8.2,,93,       156,      1134,  13.8,,92,       205,      1103,  18.6,,,,B,01,09
022171,PIMA MEDICAL INSTITUTE,,3350 E GRANT RD,TUCSON,AZ,85716,1 yr/Prop,94,       120,      1480,   8.1,,93,       197,      1813,  10.9,,92,       281,      1787,  15.7,,,,B,05,09
022000,ARIZONA COLLEGE OF THE BIBLE,,2045 W NORTHERN AVE,PHOENIX,AZ,85021,4 yr/Priv,94,         3,        38,   7.9,,93,         3,        35,   8.6,,92,         3,        33,   9.1,,,,F,04,09
025827,DESERT INSTITUTE OF THE HEALING ART,S,639 N 6TH AVE,TUCSON,AZ,85705,1 yr/Prop,94,         5,        63,   7.9,,93,         5,        58,   8.6,,92,         3,        97,   3.1,,,,B,05,09
021715,WESTERN INTERNATIONAL UNIVERSITY,,9215 N BLACK CANYON HWY,PHOENIX,AZ,85021,5 yr/Prop,94,        17,       239,   7.1,,93,         8,       189,   4.2,,92,         7,       149,   4.7,,,,F,04,09
001074,GRAND CANYON UNIVERSITY,,3300 W CAMELBACK RD,PHOENIX,AZ,85017,4 yr/Priv,94,        34,       507,   6.7,,93,        35,       471,   7.4,,92,        25,       513,   4.9,,,,F,04,09
001081,ARIZONA STATE UNIVERSITY,,ADMINISTRATION BLDG,TEMPE,AZ,85287,5 yr/Pub,94,       412,      6260,   6.6,,93,       324,      5838,   5.5,,92,       347,      6021,   5.8,,,,B,01,09
024915,ART CENTER (THE),,2525 N COUNTRY CLUB RD,TUCSON,AZ,85716,2 yr/Prop,94,        12,       191,   6.3,,93,        17,       164,  10.4,,92,        36,       232,  15.5,,,,B,05,09
001082,NORTHERN ARIZONA UNIVERSITY,,NAU BOX 4108,FLAGSTAFF,AZ,86011,5 yr/Pub,94,       150,      2506,   6.0,,93,       112,      2089,   5.4,,92,       118,      2063,   5.7,,,,B,03,09
001083,UNIVERSITY OF ARIZONA,,1717 E SPEEDWAY - ROOM 3304,TUCSON,AZ,85721,5 yr/Pub,94,       264,      4432,   6.0,,93,       219,      4283,   5.1,,92,       193,      4145,   4.7,,,,F,05,09
030764,BRYMAN SCHOOL (THE),,4343 N 16TH ST,PHOENIX,AZ,85016,1 yr/Prop,94,        14,       237,   5.9,,93,       156,      1134,  13.8,,92,       205,      1103,  18.6,,,,B,01,09
026167,SCOTTSDALE CULINARY INSTITUTE,,8100 E CAMELBACK RD,SCOTTSDALE,AZ,85251,600 hr/Prop,94,         6,       108,   5.6,,93,         7,        93,   7.5,,92,         7,       112,   6.3,,,,F,01,09
021923,MARICOPA BEAUTY COLLEGE,,515 W WESTERN AVE,AVONDALE,AZ,85323,1 yr/Prop,94,         1,        17,   5.4,*,93,         2,        18,   5.1,*,92,         0,        21,   7.5,*,,,F,02,09
020988,UNIVERSITY OF PHOENIX,,"4615 E ELWOOD, 4TH FLR",PHOENIX,AZ,85040,5 yr/Prop,94,       202,      3973,   5.1,,93,       162,      3257,   5.0,,92,       170,      3399,   5.0,,,,F,02,09
