GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,FLAG_1,FLAG_2,CONG_DIST,REGION
001092,UNIV OF CENTRAL ARKANSAS,,,CONWAY,AR,72032,5 yr/Pub,93,       102,      1042,   9.8,,92,        86,       933,   9.2,,91,        83,      1018,   8.2,,,,02,06
012261,NORTH ARKANSAS CMNTY TECHL COLG,,PIONEER RIDGE,HARRISON,AR,72601,2 yr/Pub,93,        21,       233,   9.0,,92,        25,       246,  10.2,,91,        29,       190,  15.3,,,,03,06
001098,HENDERSON STATE UNIVERSITY,,1100 HENDERSON ST,ARKADELPHIA,AR,71923,5 yr/Pub,93,        49,       570,   8.6,,92,        57,       421,  13.5,,91,        33,       370,   8.9,,,,04,06
001095,CROWLEYS RIDGE COLG,,100 COLG DR,PARAGOULD,AR,72450,2 yr/Priv,93,         5,        59,   8.5,,92,         8,        83,   9.6,,91,         3,        50,   6.0,,,,01,06
001088,LYON COLLEGE,,"2300 HIGHLAND DR, PO BOX 2317",BATESVILLE,AR,72501,5 yr/Priv,93,        11,       145,   7.6,,92,        13,       171,   7.6,,91,         9,       163,   5.5,,,,01,06
005707,PINES TECHL COLG,,2220 W 18TH ST,PINE BLUFF,AR,71603,1 yr/Pub,93,         2,        23,   7.3,*,92,         1,        13,  11.6,*,91,         1,        19,  17.9,*,,,04,06
001089,ARKANSAS TECHL UNIV,,,RUSSELLVILLE,AR,72801,5 yr/Pub,93,        38,       533,   7.1,,92,        34,       420,   8.1,,91,        37,       493,   7.5,,,,03,06
023308,JEFFERSON REGIONAL MEDICAL CTR SCH,OF NURSING,1515 W 42ND AVE,PINE BLUFF,AR,71603,1 yr/Priv,93,         2,        16,   6.8,*,92,         0,        18,   5.0,*,91,         1,        10,   6.5,*,,,04,06
007738,SOUTHERN ARKANSAS UNIV TECHL,,SAU TECH STA,CAMDEN,AR,71701,2 yr/Pub,93,         3,        44,   6.8,,92,         8,        30,  26.7,,91,         4,        27,  13.8,*,,,04,06
001108,UNIV OF ARKANSAS,,,FAYETTEVILLE,AR,72701,5 yr/Pub,93,       110,      1619,   6.8,,92,        95,      1745,   5.4,,91,       101,      1677,   6.0,,,,03,06
025696,SEARCY BEAUTY COLLEGE,,1004 S MAIN,SEARCY,AR,72143,1 yr/Prop,93,         2,        13,   6.5,*,92,         2,        30,   6.7,,91,         0,        19,   0.0,*,,,02,06
021600,PROFESSIONAL BEAUTY COLLEGE,,181 HWY 81 S,MONTICELLO,AR,71655,1 yr/Prop,93,         1,         3,   6.4,*,92,         1,        17,   5.9,*,91,         1,        27,   9.5,*,,,04,06
001101,UNIV OF ARKANSAS LITTLE ROCK,,33RD & UNIV AVE,LITTLE ROCK,AR,72204,5 yr/Pub,93,        76,      1186,   6.4,,92,        79,      1128,   7.0,,91,        63,      1023,   6.2,,,,02,06
022874,MARSHA KAY BEAUTY COLG,,HWY 201 N BOX 408,MOUNTAIN HOME,AR,72653,1 yr/Prop,93,         0,         7,   6.3,*,92,         1,        11,   7.5,*,91,         1,        14,  15.9,*,,,03,06
001102,OUACHITA BAPTIST UNIV,,OBU BOX 756,ARKADELPHIA,AR,71923,5 yr/Priv,93,         9,       145,   6.2,,92,         7,       174,   4.0,,91,        14,       170,   8.2,,,,04,06
001110,WESTARK CMNTY COLG,,POB 3649,FT SMITH,AR,72913,2 yr/Pub,93,         7,       121,   5.8,,92,        11,       125,   8.8,,91,         8,       113,   7.1,,,,04,06
001099,HENDRIX COLG,,,CONWAY,AR,72032,4 yr/Priv,93,         8,       157,   5.1,,92,         4,       154,   2.6,,91,         2,       131,   1.5,,,,02,06
001097,HARDING UNIVERSITY,,,SEARCY,AR,72143,5 yr/Priv,93,        38,       824,   4.6,,92,        42,       842,   5.0,,91,        36,       809,   4.4,,,,02,06
001100,JOHN BROWN UNIV,,,SILOAM SPRINGS,AR,72761,4 yr/Priv,93,         3,       133,   2.3,,92,         4,        97,   4.1,,91,         3,       131,   2.3,,,,03,06
001109,UNIV OF ARKANSAS FOR MEDICAL,SCIENCES,4301 W MARKHAM,LITTLE ROCK,AR,72205,5 yr/Pub,93,         6,       511,   1.2,,92,         6,       426,   1.4,,91,         7,       254,   2.8,,,,02,06
023625,ACADEMIC WORLD OF COSMETOLOGY,,5300 W 65TH ST,LITTLE ROCK,AR,72209,1 yr/Prop,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,91,         0,         0,   0.0,*,,,02,06
025596,BIZZELL'S BEAUTY SCHOOL,,200 NORTH MOOSE,MORRILTON,AR,72110,1 yr/Prop,93,         0,         1,   0.0,*,92,         0,         7,   0.0,*,91,         0,         2,   0.0,*,,,02,06
030076,BIZZELLS BEAUTY SCHL,,1007 OAK,CONWAY,AR,72032,600 hr/Prop,93,         0,         1,   0.0,*,92,         0,         3,   0.0,,91,         0,         1,   0.0,,,,02,06
025309,EAGLE SCHL OF BEAUTY CULTURE,,109 E MAIN ST,BLYTHEVILLE,AR,72315,1 yr/Prop,93,         0,         1,   0.0,*,92,         0,         2,   7.7,*,91,         0,         1,   6.7,*,,,01,06
030633,NORTHWEST ARKANSAS CMNTY COLG,,212 S 3RD ST,ROGERS,AR,72756,2 yr/Pub,93,         0,         5,   0.0,,92,         0,         1,   0.0,,91,       N/A,       N/A,   N/A,,,,03,06
010010,AMERICAN SAMOA COMMUNITY COLLEGE,,PO BOX 2609,PAGO PAGO,AS,96799,2 yr/Pub,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,91,         0,         0,   0.0,*,,,98,09
012282,UNITED ACDMY OF BEAUTY,,4105 S CENTRAL,PHOENIX,AZ,85040,1 yr/Prop,93,         0,         2,  41.7,*,92,         2,         4,  55.6,*,91,         3,         6,  48.0,*,C,,02,09
008923,CLASSIC BEAUTY COLGS,,RT 1 POB 701-9,MIAMI,AZ,85539,1 yr/Prop,93,         0,         0,  36.7,*,92,         3,         9,  40.4,*,91,         8,        21,  44.9,*,C,,04,09
009452,INTERSTATE CAREER COLLEGE,,"6367 E TANQUE VERDE, STE 100",TUCSON,AZ,85715,1 yr/Prop,93,        25,        76,  32.9,,92,        31,       147,  21.1,,91,        71,       205,  34.6,,,,05,09
026169,PEDIGREE CAREER INSTITUTE,,3037 W CLARENDON,PHOENIX,AZ,85017,600 hr/Prop,93,        31,       100,  31.0,,92,        32,        98,  32.7,,91,         3,         8,  24.6,*,,,02,09
025590,CAD INST,,4100 E BROADWAY STE 150,PHOENIX,AZ,85040,2 yr/Prop,93,        39,       129,  30.2,,92,        36,       210,  17.1,,91,        18,       245,   7.3,,,,02,09
030344,CONSERVATORY OF RECORDING ARTS &,SCIENCES,2300 E BROADWAY ROAD,TEMPE,AZ,85282,600 hr/Prop,93,         1,         3,  28.6,*,92,         1,         4,  25.0,,91,         0,         0,   0.0,,,,02,09
021749,AL COLLINS GRAPHIC DESIGN SCHOOL,,1140 S PRIEST DRIVE,TEMPE,AZ,85281,4 yr/Prop,93,       132,       464,  28.4,,92,       111,       556,  20.0,,91,       102,       562,  18.1,,,,01,09
022188,ARIZONA INSTITUTE OF BUSINESS AND,TECHNOLOGY,6049 N 43RD AVE,PHOENIX,AZ,85019,2 yr/Priv,93,       236,       853,  27.7,,92,       218,       898,  24.3,,91,       272,       978,  27.8,,,,02,09
010847,ARIZONA AUTOMOTIVE INSTITUTE,,6829 NORTH 46TH AVENUE,GLENDALE,AZ,85301,1 yr/Prop,93,       177,       649,  27.3,,92,        59,       610,   9.7,,91,       130,       807,  16.1,,,,02,09
011864,MOHAVE CMNTY COLG,,1971 JAGERSON AVE,KINGMAN,AZ,86401,2 yr/Pub,93,        31,       119,  26.1,,92,         6,        70,   8.6,,91,         8,        71,  11.3,,,,03,09
030047,MUNDUS INSTITUTE,,"4745 N 7TH ST, STE 425",PHOENIX,AZ,85014,600 hr/Prop,93,        29,       112,  25.9,,92,        46,       195,  23.6,,91,         8,        82,   9.8,,,,01,09
009451,CHAPARRAL CAREER COLG,,4585 E SPEEDWAY BLVD,TUCSON,AZ,85712,2 yr/Prop,93,       111,       462,  24.0,,92,       109,       560,  19.5,,91,       134,       562,  23.8,,,,05,09
008924,CLASSIC BEAUTY COLLEGES,,42 N STAPLEY DR,MESA,AZ,85203,1 yr/Prop,93,        14,        61,  23.0,,92,        14,        52,  26.9,,91,        14,        42,  33.3,,,,01,09
023178,AMERICAN INSTITUTE OF TECHNOLOGY,,440 S 54TH AVENUE,PHOENIX,AZ,85043,600 hr/Prop,93,       106,       480,  22.1,,92,        93,       303,  30.7,,91,        75,       229,  32.8,,,,02,09
012184,INTERNATIONAL ACADEMY OF HAIR,DESIGN,4415 N RURAL RD,TEMPE,AZ,85282,1 yr/Prop,93,        15,        71,  21.1,,92,        11,        69,  15.9,,91,        20,        65,  30.8,,,,01,09
020652,ITT TECHNICAL INSTITUTE,,4837 E MCDOWELL RD,PHOENIX,AZ,85008,2 yr/Prop,93,        71,       351,  20.2,,92,        76,       508,  15.0,,91,       126,       662,  19.0,,,,01,09
022203,ARTISTIC BEAUTY SCHOOL,,4533 W GLENDALE AVE,GLENDALE,AZ,85301,1 yr/Prop,93,         7,        35,  20.0,,92,        11,        37,  29.7,,91,        21,        81,  25.9,,,,02,09
004467,TUCSON COLG,,7302-10 E 22ND ST,TUCSON,AZ,85710,1 yr/Prop,93,        70,       351,  19.9,,92,        79,       385,  20.5,,91,        73,       326,  22.4,,,,05,09
020712,LONG MEDICAL INSTITUTE,,4126 N BLACK CANYON HWY,PHOENIX,AZ,85017,1 yr/Prop,93,        64,       328,  19.5,,92,        95,       382,  24.9,,91,        84,       281,  29.9,,,,02,09
011689,REFRIGERATION SCHL,,4210 E WASHINGTON ST,PHOENIX,AZ,85034,1 yr/Prop,93,        71,       385,  18.4,,92,       149,       560,  26.6,,91,       131,       558,  23.5,,,,01,09
001079,YAVAPAI COLG,,1100 E SHELDON ST,PRESCOTT,AZ,86301,2 yr/Pub,93,        27,       147,  18.4,,92,        28,       169,  16.6,,91,        20,       173,  11.6,,,,03,09
008303,GATEWAY CMNTY COLG,,108 N 40TH ST,PHOENIX,AZ,85034,2 yr/Pub,93,        13,        71,  18.3,,92,        17,        85,  20.0,,91,         9,        78,  11.5,,,,01,09
001071,ARIZONA WESTERN COLG,,POB 929,YUMA,AZ,85364,2 yr/Pub,93,        20,       111,  18.0,,92,        28,       123,  22.8,,91,        22,        95,  23.2,,,,02,09
025017,CHARLES OF ITALY BEAUTY COLG,,2350 MIRACLE MILE RD STE 354,BULLHEAD CITY,AZ,86442,1 yr/Prop,93,         7,        40,  17.5,,92,        10,        48,  20.8,,91,         2,        19,  18.2,*,,,03,09
010858,EARL'S ACADEMY OF BEAUTY,,2111 S ALMA SCHOOL RD #21,MESA,AZ,85210,1 yr/Prop,93,         7,        40,  17.5,,92,         0,        30,   0.0,,91,         4,        20,  28.3,*,,,01,09
022950,ACADEMY OF BUSINESS COLLEGE,,3320 W CHERYL DR STE 115,PHOENIX,AZ,85051,2 yr/Prop,93,        34,       196,  17.3,,92,        47,       254,  18.5,,91,        27,       246,  11.0,,,,04,09
007283,CENTRAL ARIZONA COLLEGE,,WOODRUFF AT OVERFIELD RD,COOLIDGE,AZ,85228,2 yr/Pub,93,        23,       133,  17.3,,92,        26,       151,  17.2,,91,        18,       113,  15.9,,,,06,09
007266,PIMA COMMUNITY COLLEGE,,2202 W ANKLAM RD,TUCSON,AZ,85709,2 yr/Pub,93,       156,       911,  17.1,,92,       144,       907,  15.9,,91,        84,       738,  11.4,,,,05,09
021999,AMERICAN INDIAN BIBLE COLLEGE,,10020 N 15TH AVE,PHOENIX,AZ,85021,4 yr/Priv,93,         1,         4,  16.7,*,92,         1,         4,  15.4,*,91,         0,         4,   8.3,*,,,04,09
008864,ARIZONA ACADEMY OF BEAUTY,,6015 E BROADWAY,TUCSON,AZ,85711,1 yr/Prop,93,        11,        66,  16.7,,92,         9,        55,  16.4,,91,        12,        50,  24.0,,,,05,09
011808,COLLEGE OF BEAUTY ARTS & SCIENCES,,1790 E SANTA FE,FLAGSTAFF,AZ,86001,600 hr/Prop,93,        10,        60,  16.7,,92,         4,        75,   5.3,,91,        10,        62,  16.1,,,,03,09
021005,CLINTON TECHNICAL INSTITUTE,,2844 W DEER VALLEY RD,PHOENIX,AZ,85027,2 yr/Prop,93,       181,      1116,  16.2,,92,       210,      1185,  17.7,,91,       168,       873,  19.2,,,,03,09
011570,AZTECH COLLEGE,,"941 S DOBSON RD, STE 120",MESA,AZ,85202,600 hr/Prop,93,        15,        94,  16.0,,92,        34,       121,  28.1,,91,        26,        82,  31.7,,,,01,09
011802,"ARIZONA ACADEMY OF BEAUTY, NORTH",,4046 N ORACLE RD,TUCSON,AZ,85705,1 yr/Prop,93,        13,        83,  15.7,,92,        16,        45,  35.6,,91,         4,        44,   9.1,,,,02,09
022804,AMERICAN INSTITUTE,,"3443 N CENTRAL, STE 1800",PHOENIX,AZ,85012,1 yr/Prop,93,        49,       324,  15.1,,92,        72,       423,  17.0,,91,        49,       379,  12.9,,,,01,09
021733,DEVOE COLG OF BEAUTY,,750 BARTOW DR,SIERRA VISTA,AZ,85635,600 hr/Prop,93,         6,        40,  15.0,,92,        12,        53,  22.6,,91,        12,        34,  35.3,,,,05,09
012343,PHOENIX ACADEMY OF BEAUTY CULTURE,,10820 N 43RD AVE,GLENDALE,AZ,85304,600 hr/Prop,93,        13,        87,  14.9,,92,        21,        87,  24.1,,91,        19,        66,  28.8,,,,03,09
030510,ARIZONA COMPUTER INSTITUTE,,200 W 24TH ST,YUMA,AZ,85364,600 hr/Prop,93,        33,       232,  14.2,,92,        89,       375,  23.7,,91,       316,       790,  40.0,,,,02,09
008322,DEVRY INSTITUTE OF TECHNOLOGY,,2149 W DUNLAP AVE,PHOENIX,AZ,85021,4 yr/Prop,93,       210,      1510,  13.9,,92,       224,      1704,  13.1,,91,       202,      1921,  10.5,,,,04,09
023611,ITT TECHNICAL INSTITUTE,,1840 E BENSON HWY,TUCSON,AZ,85714,2 yr/Prop,93,        61,       438,  13.9,,92,        99,       651,  15.2,,91,       107,       644,  16.6,,,,02,09
001078,PHOENIX COLLEGE,,1202 W THOMAS RD,PHOENIX,AZ,85013,2 yr/Pub,93,        61,       438,  13.9,,92,        72,       415,  17.3,,91,        64,       450,  14.2,,,,01,09
021138,ROBERTO VENN SCHL OF LUTHIERY,,4011 S 16TH ST,PHOENIX,AZ,85040,1 yr/Prop,93,         4,        31,  12.9,,92,         2,        22,  19.0,*,91,         7,        24,  20.8,*,,,02,09
008865,ALLURE CAREER COLG OF BEAUTY,,3210 E SPEEDWAY BLVD,TUCSON,AZ,85716,1 yr/Prop,93,         6,        49,  12.2,,92,         9,        69,  13.0,,91,         9,        61,  14.8,,,,02,09
022805,CHARLES OF ITALY BEAUTY COLG,,1987 MCCULLOCK BLVD,LAKE HAVASU CITY,AZ,86403,600 hr/Prop,93,         2,        29,  12.2,*,92,         4,        30,  13.3,,91,         3,        15,  26.3,*,,,03,09
001076,GLENDALE COMMUNITY COLLEGE,,6000 WEST OLIVE AVENUE,GLENDALE,AZ,85302,2 yr/Pub,93,        79,       669,  11.8,,92,        74,       606,  12.2,,91,        66,       538,  12.3,,,,03,09
001072,COCHISE COLG,,,DOUGLAS,AZ,85607,2 yr/Pub,93,        45,       384,  11.7,,92,        37,       382,   9.7,,91,        66,       384,  17.2,,,,05,09
008221,UNIVERSAL TECHNICAL INSTITUTE,,3121 W WELDON AVE,PHOENIX,AZ,85017,1 yr/Prop,93,       254,      2219,  11.4,,92,       264,      2346,  11.3,,91,       299,      2334,  12.8,,,,02,09
026236,PARADISE VALLEY COMMUNITY COLLEGE,,18401 N 32ND ST,PHOENIX,AZ,85032,2 yr/Pub,93,         9,        81,  11.1,,92,        13,        72,  18.1,,91,         3,        23,  13.0,,,,04,09
008304,SCOTTSDALE COMMUNITY COLLEGE,,9000 E CHAPARRAL RD,SCOTTSDALE,AZ,85256,2 yr/Pub,93,        35,       317,  11.0,,92,        46,       322,  14.3,,91,        42,       337,  12.5,,,,06,09
022171,PIMA MEDICAL INSTITUTE,,3350 E GRANT RD,TUCSON,AZ,85716,1 yr/Prop,93,       197,      1813,  10.9,,92,       281,      1787,  15.7,,91,       264,      1419,  18.6,,,,05,09
012937,ALLURE CAREER COLLEGE OF BEAUTY,,7730 E MCDOWELL,SCOTTSDALE,AZ,85257,1 yr/Prop,93,         7,        65,  10.8,,92,        16,        82,  19.5,,91,        11,        68,  16.2,,,,01,09
024915,ART CENTER,,2525 N COUNTRY CLUB RD,TUCSON,AZ,85716,2 yr/Prop,93,        17,       164,  10.4,,92,        36,       232,  15.5,,91,        58,       232,  25.0,,,,02,09
010739,BEEBES ACDMY OF BEAUTY CULTURE,,184 W 25TH ST,YUMA,AZ,85364,600 hr/Prop,93,         0,         2,  10.0,*,92,         0,         3,  20.0,*,91,         1,         5,  33.3,*,,,02,09
021813,ARIZONA PARALEGAL TRAINING PROGRAM,,"111 W MONROE, STE 800",PHOENIX,AZ,85003,1 yr/Prop,93,         2,        15,   9.0,*,92,         2,        27,   8.9,*,91,         4,        47,   8.5,,,,01,09
026238,PHOENIX THERAPEUTIC MASSAGE COLG,,2720 E THOMAS RD STE 140/160,PHOENIX,AZ,85016,600 hr/Prop,93,         8,        91,   8.8,,92,         3,        87,   3.4,,91,         1,        33,   3.0,,,,04,09
022000,ARIZONA COLLEGE OF THE BIBLE,,2045 W NORTHERN AVE,PHOENIX,AZ,85021,4 yr/Priv,93,         3,        35,   8.6,,92,         3,        33,   9.1,,91,         1,        32,   3.1,,,,04,09
025827,DESERT INSTITUTE OF THE HEALING,ARTS,639 N 6TH AVE,TUCSON,AZ,85705,1 yr/Prop,93,         5,        58,   8.6,,92,         3,        97,   3.1,,91,         3,        50,   6.0,,,,02,09
026167,SCOTTSDALE CULINARY INSTITUTE,,8100 E CAMELBACK RD,SCOTTSDALE,AZ,85251,600 hr/Prop,93,         7,        93,   7.5,,92,         7,       112,   6.3,,91,         4,        43,   9.3,,,,01,09
001074,GRAND CANYON UNIVERSITY,,3300 W CAMELBACK RD,PHOENIX,AZ,85017,4 yr/Priv,93,        35,       471,   7.4,,92,        25,       513,   4.9,,91,        24,       461,   5.2,,,,02,09
001081,ARIZONA STATE UNIVERSITY,,ADMINISTRATION BLDG,TEMPE,AZ,85287,5 yr/Pub,93,       324,      5838,   5.5,,92,       347,      6021,   5.8,,91,       309,      6235,   5.0,,,,01,09
001082,NORTHERN ARIZONA UNIVERSITY,,NAU BOX 4108,FLAGSTAFF,AZ,86011,5 yr/Pub,93,       112,      2089,   5.4,,92,       118,      2063,   5.7,,91,       138,      2032,   6.8,,,,03,09
021923,MARICOPA BEAUTY COLLEGE,,515 W WESTERN AVE,AVONDALE,AZ,85323,1 yr/Prop,93,         2,        18,   5.1,*,92,         0,        21,   7.5,*,91,         1,        20,  15.6,*,,,02,09
001083,UNIVERSITY OF ARIZONA,,1717 E SPEEDWAY - ROOM 3304,TUCSON,AZ,85721,5 yr/Pub,93,       219,      4283,   5.1,,92,       193,      4145,   4.7,,91,       172,      3861,   4.5,,,,05,09
020988,UNIV OF PHOENIX,,4615 E ELWOOD 4TH FL,PHOENIX,AZ,85040,5 yr/Prop,93,       162,      3257,   5.0,,92,       170,      3399,   5.0,,91,        84,      2414,   3.5,,,,02,09
021775,RIO SALADO COMMUNITY COLLEGE,,640 N 1ST AVE,PHOENIX,AZ,85003,2 yr/Pub,93,         2,        41,   4.9,,92,         6,        73,   8.2,,91,        12,        47,  25.5,,,,01,09
021715,WESTERN INTERNATIONAL UNIVERSITY,,9215 N BLACK CANYON HWY,PHOENIX,AZ,85021,5 yr/Priv,93,         8,       189,   4.2,,92,         7,       149,   4.7,,91,        11,       146,   7.5,,,,04,09
020653,PRESCOTT COLG,,220 GROVE AVE,PRESCOTT,AZ,86301,5 yr/Priv,93,         8,       229,   3.5,,92,        15,       191,   7.9,,91,         9,       204,   4.4,,,,03,09
001070,AMERICAN GRADUATE SCHOOL OF,INTERNATIONAL MANAGEMENT,THUNDERBIRD CAMPUS,GLENDALE,AZ,85306,4 yr/Priv,93,        10,       721,   1.4,,92,        12,       786,   1.5,,91,        13,       884,   1.5,,,,03,09
025332,FRANK LLOYD WRIGHT SCHOOL OF,ARCHITECTURE,TALIESIN W,SCOTTSDALE,AZ,85261,5 yr/Priv,93,         0,         2,   0.0,*,92,         0,         3,   0.0,*,91,         0,         1,   0.0,*,,,01,09
008246,NAVAJO CMNTY COLG,,,TSAILE,AZ,86556,2 yr/Priv,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,91,         0,         0,   0.0,*,T,,06,09
007113,SOUTHWESTERN CONSERVATIVE BAPTIST,BIBLE COLLEGE,2625 E CACTUS RD,PHOENIX,AZ,85032,4 yr/Priv,93,         0,        39,   0.0,,92,         4,        33,  12.1,,91,         0,        27,   1.3,*,,,04,09
025619,CARLOS VALENZUELA ACADEMY,,"7201 E CAMELBACK RD, STE 100",SCOTTSDALE,AZ,85251,1 yr/Prop,93,         0,        10,   0.0,,92,         0,         2,   0.0,,91,       N/A,       N/A,   N/A,,,,01,09
030812,METROPOLITAN COLG OF COURT,REPORTING,4640 E ELWOOD ST 12,PHOENIX,AZ,85040,3 yr/Prop,93,         0,         3,   0.0,,92,       N/A,       N/A,   N/A,,91,       N/A,       N/A,   N/A,,,,02,09
020864,CALIFORNIA COSMETOLOGY COLG,SAN JOSE,303 S CAPITOL AVE,SAN JOSE,CA,95127,1 yr/Prop,93,         0,         0, 100.0,*,92,         1,         1,  25.0,*,91,         0,         0,  31.4,*,,,14,09
020598,PARIS BEAUTY COLLEGE,,1950 MARKET ST,CONCORD,CA,94520,1 yr/Prop,93,         0,         0, 100.0,*,92,         1,         1,  61.5,*,91,         3,         3,  36.4,*,C,,07,09
013247,UKIAH BEAUTY COLG,,733 S STATE ST,UKIAH,CA,95482,1 yr/Prop,93,         0,         0, 100.0,*,92,         0,         0,  50.0,*,91,         1,         1,  25.0,*,C,,01,09
007182,FIRST CALIFORNIA BEAUTY COLLEGE,,4085 TWEEDY BLVD,SOUTH GATE,CA,90280,600 hr/Prop,93,        29,        46,  63.0,,92,        52,       104,  50.0,,91,        39,        81,  48.1,,,,33,09
025535,ASSOCIATED TECHNICAL COLLEGE,,1475 - 6TH AVE,SAN DIEGO,CA,92101,1 yr/Prop,93,        57,        91,  62.6,,92,       107,       201,  53.2,,91,       159,       261,  60.9,,C,,49,09
013095,RICHARD'S BEAUTY COLLEGE,,16803 ARROW BLVD,FONTANA,CA,92335,1 yr/Prop,93,         0,         4,  56.5,*,92,         5,         6,  58.2,*,91,         8,        13,  42.9,*,C,,42,09
025531,ASSOCIATED TECHNICAL COLLEGE,,1177 N MAGNOLIA AVE,ANAHEIM,CA,92801,1 yr/Prop,93,        31,        58,  53.4,,92,        94,       165,  57.0,,91,        64,       154,  41.6,,C,,39,09
026139,COMPUTER BUSINESS COLLEGE (CBC),,1673 MABURY RD,SAN JOSE,CA,95133,600 hr/Prop,93,       190,       376,  50.5,,92,       115,       224,  51.3,,91,        31,        93,  33.3,,,,16,09
025213,INTERNATIONAL DEALERS SCHOOL,,6329 E WASHINGTON BLVD,COMMERCE,CA,90040,600 hr/Prop,93,         1,         7,  48.0,*,92,        47,        93,  50.5,,91,        86,       179,  48.0,,C,,33,09
026233,LEDERWOLFF CULINARY ACDMY,,3300 STOCKTON BLVD,SACRAMENTO,CA,95820,600 hr/Prop,93,        77,       161,  47.8,,92,        63,       174,  36.2,,91,        77,       161,  47.8,,,,05,09
025733,ADVANCE SCHOOL OF DRIVING,,20825 CURRIER RD,WALNUT,CA,91789,300 hr/Prop,93,        92,       193,  47.7,,92,       253,       502,  50.4,,91,       242,       564,  42.9,,C,,28,09
001188,COMPTON COMMUNITY COLLEGE,,1111 E ARTESIA BLVD,COMPTON,CA,90221,2 yr/Pub,93,        16,        34,  47.1,,92,         7,        36,  19.4,,91,        14,        43,  32.6,,,,37,09
025202,CALIFORNIA CAREER SCHOOLS,,392 W CERRITOS AVE,ANAHEIM,CA,92805,600 hr/Prop,93,        81,       174,  46.6,,92,       143,       278,  51.4,,91,       104,       241,  43.2,,C,,39,09
011598,ORANGE COUNTY BUSINESS COLLEGE,,2035 EAST BALL ROAD,ANAHEIM,CA,92805,1 yr/Prop,93,        41,        88,  46.6,,92,         4,        23,  23.5,*,91,        23,       110,  20.9,,,,39,09
